Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Weight Unit,Status
psalm-23-tee,,,,,,,,Color,Vintage White,Size,S,PSALM23TEE-VIN-S,shopify,deny,manual,44.00,,TRUE,TRUE,lb,active
psalm-23-tee,,,,,,,,Color,Vintage White,Size,M,PSALM23TEE-VIN-M,shopify,deny,manual,44.00,,TRUE,TRUE,lb,active
psalm-23-tee,,,,,,,,Color,Vintage White,Size,L,PSALM23TEE-VIN-L,shopify,deny,manual,44.00,,TRUE,TRUE,lb,active
psalm-23-tee,,,,,,,,Color,Vintage White,Size,XL,PSALM23TEE-VIN-XL,shopify,deny,manual,44.00,,TRUE,TRUE,lb,active
psalm-23-tee,,,,,,,,Color,Vintage White,Size,2XL,PSALM23TEE-VIN-2XL,shopify,deny,manual,44.00,,TRUE,TRUE,lb,active
jesus-is-king-tee,Jesus Is King — Heavyweight Tee,"<p>Bold, confident, unmistakable. Statement type on an oversized heavyweight blank built for streetwear.</p>",MWFaith,Apparel & Accessories > Clothing > Shirts & Tops,T-Shirt,"Scripture & Verse, Christian, faith apparel, Heavyweight Oversized, new",TRUE,Color,Black,Size,S,JESUSISKINGTEE-BLA-S,shopify,deny,manual,50.00,,TRUE,TRUE,lb,active
jesus-is-king-tee,,,,,,,,Color,Black,Size,M,JESUSISKINGTEE-BLA-M,shopify,deny,manual,50.00,,TRUE,TRUE,lb,active
jesus-is-king-tee,,,,,,,,Color,Black,Size,L,JESUSISKINGTEE-BLA-L,shopify,deny,manual,50.00,,TRUE,TRUE,lb,active
jesus-is-king-tee,,,,,,,,Color,Black,Size,XL,JESUSISKINGTEE-BLA-XL,shopify,deny,manual,50.00,,TRUE,TRUE,lb,active
jesus-is-king-tee,,,,,,,,Color,Black,Size,2XL,JESUSISKINGTEE-BLA-2XL,shopify,deny,manual,50.00,,TRUE,TRUE,lb,active
jesus-is-king-tee,,,,,,,,Color,Acid Wash Gray,Size,S,JESUSISKINGTEE-ACI-S,shopify,deny,manual,50.00,,TRUE,TRUE,lb,active
jesus-is-king-tee,,,,,,,,Color,Acid Wash Gray,Size,M,JESUSISKINGTEE-ACI-M,shopify,deny,manual,50.00,,TRUE,TRUE,lb,active
jesus-is-king-tee,,,,,,,,Color,Acid Wash Gray,Size,L,JESUSISKINGTEE-ACI-L,shopify,deny,manual,50.00,,TRUE,TRUE,lb,active
jesus-is-king-tee,,,,,,,,Color,Acid Wash Gray,Size,XL,JESUSISKINGTEE-ACI-XL,shopify,deny,manual,50.00,,TRUE,TRUE,lb,active
jesus-is-king-tee,,,,,,,,Color,Acid Wash Gray,Size,2XL,JESUSISKINGTEE-ACI-2XL,shopify,deny,manual,50.00,,TRUE,TRUE,lb,active
jesus-is-king-tee,,,,,,,,Color,White,Size,S,JESUSISKINGTEE-WHI-S,shopify,deny,manual,50.00,,TRUE,TRUE,lb,active
jesus-is-king-tee,,,,,,,,Color,White,Size,M,JESUSISKINGTEE-WHI-M,shopify,deny,manual,50.00,,TRUE,TRUE,lb,active
jesus-is-king-tee,,,,,,,,Color,White,Size,L,JESUSISKINGTEE-WHI-L,shopify,deny,manual,50.00,,TRUE,TRUE,lb,active
jesus-is-king-tee,,,,,,,,Color,White,Size,XL,JESUSISKINGTEE-WHI-XL,shopify,deny,manual,50.00,,TRUE,TRUE,lb,active
jesus-is-king-tee,,,,,,,,Color,White,Size,2XL,JESUSISKINGTEE-WHI-2XL,shopify,deny,manual,50.00,,TRUE,TRUE,lb,active
lion-and-the-lamb-tee,Lion & the Lamb — Graphic Tee,<p>A visual parable. Detailed lion-and-lamb illustration with a large back print and small front hit on heavyweight oversized cotton.</p>,MWFaith,Apparel & Accessories > Clothing > Shirts & Tops,T-Shirt,"Streetwear Drops, Christian, faith apparel, Heavyweight Oversized, new",TRUE,Color,Black,Size,S,LIONANDTHELAMB-BLA-S,shopify,deny,manual,54.00,,TRUE,TRUE,lb,active
lion-and-the-lamb-tee,,,,,,,,Color,Black,Size,M,LIONANDTHELAMB-BLA-M,shopify,deny,manual,54.00,,TRUE,TRUE,lb,active
lion-and-the-lamb-tee,,,,,,,,Color,Black,Size,L,LIONANDTHELAMB-BLA-L,shopify,deny,manual,54.00,,TRUE,TRUE,lb,active
lion-and-the-lamb-tee,,,,,,,,Color,Black,Size,XL,LIONANDTHELAMB-BLA-XL,shopify,deny,manual,54.00,,TRUE,TRUE,lb,active
lion-and-the-lamb-tee,,,,,,,,Color,Black,Size,2XL,LIONANDTHELAMB-BLA-2XL,shopify,deny,manual,54.00,,TRUE,TRUE,lb,active
lion-and-the-lamb-tee,,,,,,,,Color,Vintage White,Size,S,LIONANDTHELAMB-VIN-S,shopify,deny,manual,54.00,,TRUE,TRUE,lb,active
lion-and-the-lamb-tee,,,,,,,,Color,Vintage White,Size,M,LIONANDTHELAMB-VIN-M,shopify,deny,manual,54.00,,TRUE,TRUE,lb,active
lion-and-the-lamb-tee,,,,,,,,Color,Vintage White,Size,L,LIONANDTHELAMB-VIN-L,shopify,deny,manual,54.00,,TRUE,TRUE,lb,active
lion-and-the-lamb-tee,,,,,,,,Color,Vintage White,Size,XL,LIONANDTHELAMB-VIN-XL,shopify,deny,manual,54.00,,TRUE,TRUE,lb,active
lion-and-the-lamb-tee,,,,,,,,Color,Vintage White,Size,2XL,LIONANDTHELAMB-VIN-2XL,shopify,deny,manual,54.00,,TRUE,TRUE,lb,active
lion-and-the-lamb-tee,,,,,,,,Color,Acid Wash Gray,Size,S,LIONANDTHELAMB-ACI-S,shopify,deny,manual,54.00,,TRUE,TRUE,lb,active
lion-and-the-lamb-tee,,,,,,,,Color,Acid Wash Gray,Size,M,LIONANDTHELAMB-ACI-M,shopify,deny,manual,54.00,,TRUE,TRUE,lb,active
lion-and-the-lamb-tee,,,,,,,,Color,Acid Wash Gray,Size,L,LIONANDTHELAMB-ACI-L,shopify,deny,manual,54.00,,TRUE,TRUE,lb,active
lion-and-the-lamb-tee,,,,,,,,Color,Acid Wash Gray,Size,XL,LIONANDTHELAMB-ACI-XL,shopify,deny,manual,54.00,,TRUE,TRUE,lb,active
lion-and-the-lamb-tee,,,,,,,,Color,Acid Wash Gray,Size,2XL,LIONANDTHELAMB-ACI-2XL,shopify,deny,manual,54.00,,TRUE,TRUE,lb,active
ichthys-greek-tee,Ichthys (ΙΧΘΥΣ) — Greek Tee,<p>The early church’s secret symbol and the Greek word ΙΧΘΥΣ. Language depth as a conversation starter.</p>,MWFaith,Apparel & Accessories > Clothing > Shirts & Tops,T-Shirt,"Streetwear Drops, Christian, faith apparel, Bella+Canvas 3001, new",TRUE,Color,Black,Size,S,ICHTHYSGREEKTEE-BLA-S,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
ichthys-greek-tee,,,,,,,,Color,Black,Size,M,ICHTHYSGREEKTEE-BLA-M,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
ichthys-greek-tee,,,,,,,,Color,Black,Size,L,ICHTHYSGREEKTEE-BLA-L,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
ichthys-greek-tee,,,,,,,,Color,Black,Size,XL,ICHTHYSGREEKTEE-BLA-XL,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
ichthys-greek-tee,,,,,,,,Color,Black,Size,2XL,ICHTHYSGREEKTEE-BLA-2XL,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
ichthys-greek-tee,,,,,,,,Color,Bone,Size,S,ICHTHYSGREEKTEE-BON-S,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
ichthys-greek-tee,,,,,,,,Color,Bone,Size,M,ICHTHYSGREEKTEE-BON-M,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
ichthys-greek-tee,,,,,,,,Color,Bone,Size,L,ICHTHYSGREEKTEE-BON-L,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
ichthys-greek-tee,,,,,,,,Color,Bone,Size,XL,ICHTHYSGREEKTEE-BON-XL,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
ichthys-greek-tee,,,,,,,,Color,Bone,Size,2XL,ICHTHYSGREEKTEE-BON-2XL,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
ichthys-greek-tee,,,,,,,,Color,Navy,Size,S,ICHTHYSGREEKTEE-NAV-S,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
ichthys-greek-tee,,,,,,,,Color,Navy,Size,M,ICHTHYSGREEKTEE-NAV-M,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
ichthys-greek-tee,,,,,,,,Color,Navy,Size,L,ICHTHYSGREEKTEE-NAV-L,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
ichthys-greek-tee,,,,,,,,Color,Navy,Size,XL,ICHTHYSGREEKTEE-NAV-XL,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
ichthys-greek-tee,,,,,,,,Color,Navy,Size,2XL,ICHTHYSGREEKTEE-NAV-2XL,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
hesed-hebrew-tee,Hesed (חֶׁסֶד) — Hebrew Tee,"<p>Hesed — God’s steadfast, covenant love. The Hebrew word with a small English subtitle. Minimalist and intentional.</p>",MWFaith,Apparel & Accessories > Clothing > Shirts & Tops,T-Shirt,"Streetwear Drops, Christian, faith apparel, Bella+Canvas 3001, new",TRUE,Color,Black,Size,S,HESEDHEBREWTEE-BLA-S,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
hesed-hebrew-tee,,,,,,,,Color,Black,Size,M,HESEDHEBREWTEE-BLA-M,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
hesed-hebrew-tee,,,,,,,,Color,Black,Size,L,HESEDHEBREWTEE-BLA-L,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
hesed-hebrew-tee,,,,,,,,Color,Black,Size,XL,HESEDHEBREWTEE-BLA-XL,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
hesed-hebrew-tee,,,,,,,,Color,Black,Size,2XL,HESEDHEBREWTEE-BLA-2XL,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
hesed-hebrew-tee,,,,,,,,Color,Sand,Size,S,HESEDHEBREWTEE-SAN-S,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
hesed-hebrew-tee,,,,,,,,Color,Sand,Size,M,HESEDHEBREWTEE-SAN-M,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
hesed-hebrew-tee,,,,,,,,Color,Sand,Size,L,HESEDHEBREWTEE-SAN-L,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
hesed-hebrew-tee,,,,,,,,Color,Sand,Size,XL,HESEDHEBREWTEE-SAN-XL,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
hesed-hebrew-tee,,,,,,,,Color,Sand,Size,2XL,HESEDHEBREWTEE-SAN-2XL,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
hesed-hebrew-tee,,,,,,,,Color,Moss,Size,S,HESEDHEBREWTEE-MOS-S,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
hesed-hebrew-tee,,,,,,,,Color,Moss,Size,M,HESEDHEBREWTEE-MOS-M,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
hesed-hebrew-tee,,,,,,,,Color,Moss,Size,L,HESEDHEBREWTEE-MOS-L,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
hesed-hebrew-tee,,,,,,,,Color,Moss,Size,XL,HESEDHEBREWTEE-MOS-XL,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
hesed-hebrew-tee,,,,,,,,Color,Moss,Size,2XL,HESEDHEBREWTEE-MOS-2XL,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
acid-wash-cross-tee,Acid-Wash Cross — Oversized Drop,"<p>A limited streetwear drop. Distressed large back cross on a garment/acid-wash heavyweight blank. Boxy, dropped-shoulder fit.</p>",MWFaith,Apparel & Accessories > Clothing > Shirts & Tops,T-Shirt,"Streetwear Drops, Christian, faith apparel, Heavyweight Oversized, new",TRUE,Color,Acid Wash Black,Size,S,ACIDWASHCROSSTE-ACI-S,shopify,deny,manual,56.00,,TRUE,TRUE,lb,active
acid-wash-cross-tee,,,,,,,,Color,Acid Wash Black,Size,M,ACIDWASHCROSSTE-ACI-M,shopify,deny,manual,56.00,,TRUE,TRUE,lb,active
acid-wash-cross-tee,,,,,,,,Color,Acid Wash Black,Size,L,ACIDWASHCROSSTE-ACI-L,shopify,deny,manual,56.00,,TRUE,TRUE,lb,active
acid-wash-cross-tee,,,,,,,,Color,Acid Wash Black,Size,XL,ACIDWASHCROSSTE-ACI-XL,shopify,deny,manual,56.00,,TRUE,TRUE,lb,active
acid-wash-cross-tee,,,,,,,,Color,Acid Wash Black,Size,2XL,ACIDWASHCROSSTE-ACI-2XL,shopify,deny,manual,56.00,,TRUE,TRUE,lb,active
acid-wash-cross-tee,,,,,,,,Color,Acid Wash Gray,Size,S,ACIDWASHCROSSTE-ACI-S,shopify,deny,manual,56.00,,TRUE,TRUE,lb,active
acid-wash-cross-tee,,,,,,,,Color,Acid Wash Gray,Size,M,ACIDWASHCROSSTE-ACI-M,shopify,deny,manual,56.00,,TRUE,TRUE,lb,active
acid-wash-cross-tee,,,,,,,,Color,Acid Wash Gray,Size,L,ACIDWASHCROSSTE-ACI-L,shopify,deny,manual,56.00,,TRUE,TRUE,lb,active
acid-wash-cross-tee,,,,,,,,Color,Acid Wash Gray,Size,XL,ACIDWASHCROSSTE-ACI-XL,shopify,deny,manual,56.00,,TRUE,TRUE,lb,active
acid-wash-cross-tee,,,,,,,,Color,Acid Wash Gray,Size,2XL,ACIDWASHCROSSTE-ACI-2XL,shopify,deny,manual,56.00,,TRUE,TRUE,lb,active
child-of-god-tee,Child of God — Streetwear Tee,"<p>Identity, stated boldly. Lowercase streetwear type on a dropped-shoulder heavyweight fit. John 1:12.</p>",MWFaith,Apparel & Accessories > Clothing > Shirts & Tops,T-Shirt,"Streetwear Drops, Christian, faith apparel, Heavyweight Oversized, new",TRUE,Color,Black,Size,S,CHILDOFGODTEE-BLA-S,shopify,deny,manual,50.00,,TRUE,TRUE,lb,active
child-of-god-tee,,,,,,,,Color,Black,Size,M,CHILDOFGODTEE-BLA-M,shopify,deny,manual,50.00,,TRUE,TRUE,lb,active
child-of-god-tee,,,,,,,,Color,Black,Size,L,CHILDOFGODTEE-BLA-L,shopify,deny,manual,50.00,,TRUE,TRUE,lb,active
child-of-god-tee,,,,,,,,Color,Black,Size,XL,CHILDOFGODTEE-BLA-XL,shopify,deny,manual,50.00,,TRUE,TRUE,lb,active
child-of-god-tee,,,,,,,,Color,Black,Size,2XL,CHILDOFGODTEE-BLA-2XL,shopify,deny,manual,50.00,,TRUE,TRUE,lb,active
child-of-god-tee,,,,,,,,Color,White,Size,S,CHILDOFGODTEE-WHI-S,shopify,deny,manual,50.00,,TRUE,TRUE,lb,active
child-of-god-tee,,,,,,,,Color,White,Size,M,CHILDOFGODTEE-WHI-M,shopify,deny,manual,50.00,,TRUE,TRUE,lb,active
child-of-god-tee,,,,,,,,Color,White,Size,L,CHILDOFGODTEE-WHI-L,shopify,deny,manual,50.00,,TRUE,TRUE,lb,active
child-of-god-tee,,,,,,,,Color,White,Size,XL,CHILDOFGODTEE-WHI-XL,shopify,deny,manual,50.00,,TRUE,TRUE,lb,active
child-of-god-tee,,,,,,,,Color,White,Size,2XL,CHILDOFGODTEE-WHI-2XL,shopify,deny,manual,50.00,,TRUE,TRUE,lb,active
child-of-god-tee,,,,,,,,Color,Olive,Size,S,CHILDOFGODTEE-OLI-S,shopify,deny,manual,50.00,,TRUE,TRUE,lb,active
child-of-god-tee,,,,,,,,Color,Olive,Size,M,CHILDOFGODTEE-OLI-M,shopify,deny,manual,50.00,,TRUE,TRUE,lb,active
child-of-god-tee,,,,,,,,Color,Olive,Size,L,CHILDOFGODTEE-OLI-L,shopify,deny,manual,50.00,,TRUE,TRUE,lb,active
child-of-god-tee,,,,,,,,Color,Olive,Size,XL,CHILDOFGODTEE-OLI-XL,shopify,deny,manual,50.00,,TRUE,TRUE,lb,active
child-of-god-tee,,,,,,,,Color,Olive,Size,2XL,CHILDOFGODTEE-OLI-2XL,shopify,deny,manual,50.00,,TRUE,TRUE,lb,active
iron-sharpens-iron-tee,Iron Sharpens Iron — Proverbs 27:17 Tee,"<p>Crossed-irons forge motif. A men’s and discipleship-group staple. “As iron sharpens iron, so one person sharpens another.”</p>",MWFaith,Apparel & Accessories > Clothing > Shirts & Tops,T-Shirt,"Streetwear Drops, Christian, faith apparel, Bella+Canvas 3001, new",TRUE,Color,Black,Size,S,IRONSHARPENSIRON-BLA-S,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
iron-sharpens-iron-tee,,,,,,,,Color,Black,Size,M,IRONSHARPENSIRON-BLA-M,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
iron-sharpens-iron-tee,,,,,,,,Color,Black,Size,L,IRONSHARPENSIRON-BLA-L,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
iron-sharpens-iron-tee,,,,,,,,Color,Black,Size,XL,IRONSHARPENSIRON-BLA-XL,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
iron-sharpens-iron-tee,,,,,,,,Color,Black,Size,2XL,IRONSHARPENSIRON-BLA-2XL,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
iron-sharpens-iron-tee,,,,,,,,Color,Navy,Size,S,IRONSHARPENSIRON-NAV-S,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
iron-sharpens-iron-tee,,,,,,,,Color,Navy,Size,M,IRONSHARPENSIRON-NAV-M,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
iron-sharpens-iron-tee,,,,,,,,Color,Navy,Size,L,IRONSHARPENSIRON-NAV-L,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
iron-sharpens-iron-tee,,,,,,,,Color,Navy,Size,XL,IRONSHARPENSIRON-NAV-XL,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
iron-sharpens-iron-tee,,,,,,,,Color,Navy,Size,2XL,IRONSHARPENSIRON-NAV-2XL,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
iron-sharpens-iron-tee,,,,,,,,Color,Sand,Size,S,IRONSHARPENSIRON-SAN-S,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
iron-sharpens-iron-tee,,,,,,,,Color,Sand,Size,M,IRONSHARPENSIRON-SAN-M,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
iron-sharpens-iron-tee,,,,,,,,Color,Sand,Size,L,IRONSHARPENSIRON-SAN-L,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
iron-sharpens-iron-tee,,,,,,,,Color,Sand,Size,XL,IRONSHARPENSIRON-SAN-XL,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
iron-sharpens-iron-tee,,,,,,,,Color,Sand,Size,2XL,IRONSHARPENSIRON-SAN-2XL,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
wildflowers-faith-tee,Wildflowers & Faith — Matthew 6:28 Tee,<p>Delicate wildflower line-art wrapping the verse “consider the lilies.” A coquette/boho-cowgirl crossover on garment-dyed cotton.</p>,MWFaith,Apparel & Accessories > Clothing > Shirts & Tops,T-Shirt,"Women's, Christian, faith apparel, Comfort Colors, new",TRUE,Color,Bone,Size,S,WILDFLOWERSFAITH-BON-S,shopify,deny,manual,48.00,,TRUE,TRUE,lb,active
wildflowers-faith-tee,,,,,,,,Color,Bone,Size,M,WILDFLOWERSFAITH-BON-M,shopify,deny,manual,48.00,,TRUE,TRUE,lb,active
wildflowers-faith-tee,,,,,,,,Color,Bone,Size,L,WILDFLOWERSFAITH-BON-L,shopify,deny,manual,48.00,,TRUE,TRUE,lb,active
wildflowers-faith-tee,,,,,,,,Color,Bone,Size,XL,WILDFLOWERSFAITH-BON-XL,shopify,deny,manual,48.00,,TRUE,TRUE,lb,active
wildflowers-faith-tee,,,,,,,,Color,Bone,Size,2XL,WILDFLOWERSFAITH-BON-2XL,shopify,deny,manual,48.00,,TRUE,TRUE,lb,active
wildflowers-faith-tee,,,,,,,,Color,Blue Jean,Size,S,WILDFLOWERSFAITH-BLU-S,shopify,deny,manual,48.00,,TRUE,TRUE,lb,active
wildflowers-faith-tee,,,,,,,,Color,Blue Jean,Size,M,WILDFLOWERSFAITH-BLU-M,shopify,deny,manual,48.00,,TRUE,TRUE,lb,active
wildflowers-faith-tee,,,,,,,,Color,Blue Jean,Size,L,WILDFLOWERSFAITH-BLU-L,shopify,deny,manual,48.00,,TRUE,TRUE,lb,active
wildflowers-faith-tee,,,,,,,,Color,Blue Jean,Size,XL,WILDFLOWERSFAITH-BLU-XL,shopify,deny,manual,48.00,,TRUE,TRUE,lb,active
wildflowers-faith-tee,,,,,,,,Color,Blue Jean,Size,2XL,WILDFLOWERSFAITH-BLU-2XL,shopify,deny,manual,48.00,,TRUE,TRUE,lb,active
wildflowers-faith-tee,,,,,,,,Color,Clay,Size,S,WILDFLOWERSFAITH-CLA-S,shopify,deny,manual,48.00,,TRUE,TRUE,lb,active
wildflowers-faith-tee,,,,,,,,Color,Clay,Size,M,WILDFLOWERSFAITH-CLA-M,shopify,deny,manual,48.00,,TRUE,TRUE,lb,active
wildflowers-faith-tee,,,,,,,,Color,Clay,Size,L,WILDFLOWERSFAITH-CLA-L,shopify,deny,manual,48.00,,TRUE,TRUE,lb,active
wildflowers-faith-tee,,,,,,,,Color,Clay,Size,XL,WILDFLOWERSFAITH-CLA-XL,shopify,deny,manual,48.00,,TRUE,TRUE,lb,active
wildflowers-faith-tee,,,,,,,,Color,Clay,Size,2XL,WILDFLOWERSFAITH-CLA-2XL,shopify,deny,manual,48.00,,TRUE,TRUE,lb,active
blessed-mama-tee,Blessed Mama — Script Tee,<p>Soft script “blessed mama” with a tiny cross. A gifting and women’s-ministry staple on garment-dyed heavyweight cotton.</p>,MWFaith,Apparel & Accessories > Clothing > Shirts & Tops,T-Shirt,"Women's, Christian, faith apparel, Comfort Colors, new",TRUE,Color,Sand,Size,S,BLESSEDMAMATEE-SAN-S,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
blessed-mama-tee,,,,,,,,Color,Sand,Size,M,BLESSEDMAMATEE-SAN-M,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
blessed-mama-tee,,,,,,,,Color,Sand,Size,L,BLESSEDMAMATEE-SAN-L,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
blessed-mama-tee,,,,,,,,Color,Sand,Size,XL,BLESSEDMAMATEE-SAN-XL,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
blessed-mama-tee,,,,,,,,Color,Sand,Size,2XL,BLESSEDMAMATEE-SAN-2XL,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
blessed-mama-tee,,,,,,,,Color,Ivory,Size,S,BLESSEDMAMATEE-IVO-S,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
blessed-mama-tee,,,,,,,,Color,Ivory,Size,M,BLESSEDMAMATEE-IVO-M,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
blessed-mama-tee,,,,,,,,Color,Ivory,Size,L,BLESSEDMAMATEE-IVO-L,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
blessed-mama-tee,,,,,,,,Color,Ivory,Size,XL,BLESSEDMAMATEE-IVO-XL,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
blessed-mama-tee,,,,,,,,Color,Ivory,Size,2XL,BLESSEDMAMATEE-IVO-2XL,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
blessed-mama-tee,,,,,,,,Color,Moss,Size,S,BLESSEDMAMATEE-MOS-S,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
blessed-mama-tee,,,,,,,,Color,Moss,Size,M,BLESSEDMAMATEE-MOS-M,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
blessed-mama-tee,,,,,,,,Color,Moss,Size,L,BLESSEDMAMATEE-MOS-L,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
blessed-mama-tee,,,,,,,,Color,Moss,Size,XL,BLESSEDMAMATEE-MOS-XL,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
blessed-mama-tee,,,,,,,,Color,Moss,Size,2XL,BLESSEDMAMATEE-MOS-2XL,shopify,deny,manual,46.00,,TRUE,TRUE,lb,active
